time,x,x_dot,z,z_dot,theta,theta_dot,u1,u2,x_ref,z_ref,theta_ref
9.692923898531376,-0.29538577314720565,0.16985144536536648,0.6046324287127559,-0.1258236117536822,0.005560329164223,-0.00535801943958211,0.13299997618190154,0.1330105418429098,-0.30562540690984585,0.6042815260173071,0.0
9.712950600801069,-0.2919697014409596,0.17080358531230352,0.6021392284708244,-0.12466001209657541,0.00546170749183254,-0.004931083619522907,0.13299009107430151,0.13300038697791053,-0.3022995574311873,0.6017350409879018,0.0
9.732977303070761,-0.28853502955491883,0.171733594302037,0.5996689833111037,-0.12351225798602984,0.005371401828674761,-0.0045152831578889755,0.1329903440035053,0.13300012051478682,-0.2989524915287595,0.5992165075645618,0.0
9.753004005340454,-0.2850821643585135,0.17264325982026582,0.597221673085097,-0.12236551130033477,0.005288989945243719,-0.004120594171552079,0.1329982512255874,0.13300733845608648,-0.2955844441111709,0.5967261025066337,0.0
9.773030707610147,-0.28161147833923994,0.17353430096367992,0.5947975017092352,-0.1212085687930895,0.0052139140473612825,-0.0037537948941218434,0.13301097495296754,0.1330193281106757,-0.29219565155958627,0.5942640005993196,0.0
9.79305740987984,-0.27812331177513355,0.17440832820531824,0.592396814727573,-0.1200343490831081,0.005145580961799075,-0.0034166542781103315,0.13302722794895644,0.13303480967223694,-0.2887863517111342,0.5918303746414083,0.0
9.813084112149532,-0.2746179751811185,0.1752668297007522,0.5900200611593434,-0.11883767841148189,0.0050833681080906835,-0.0031106426854195937,0.1330457343604516,0.133052548853453,-0.2853567838422157,0.5894253954331479,0.0
9.833110814419227,-0.27109575187558704,0.1761111652765745,0.5876677562282008,-0.11761524655712767,0.005026656773872243,-0.0028355667109220277,0.13306544549192598,0.13307148653392192,-0.2819071886517135,0.5870492317642608,0.0
9.85313751668892,-0.2675569006208986,0.1769425627344223,0.5853404500893653,-0.11636530694177592,0.004974823770956186,-0.002591650145802869,0.13308576306838268,0.1330910502817238,-0.2784378082440943,0.5847020504020939,0.0
9.873164218958612,-0.26400165817058713,0.17776212251557477,0.5830387104704671,-0.11508698094491158,0.004927262112575103,-0.0023780829190541393,0.13310579547870405,0.13311040220748702,-0.27494888611242,0.5823840160799165,0.0
