time,x,x_dot,theta,theta_dot,u,x_ref,theta_ref
0.0,1.1437292341699723,0.010234391160063042,-0.10244472121862472,-0.03310935870441438,1.1350837303121195,0.0,0.0
0.02004008016032064,1.144405657746146,0.03382117880869104,-0.10441130876341533,-0.09832937723953027,0.5556385469105107,0.0,0.0
0.04008016032064128,1.1453284017710907,0.04613720124723422,-0.107357576128465,-0.14731336825248373,-2.8171662314362527,0.0,0.0
0.06012024048096192,1.1451832020580182,-0.007259985653627184,-0.10934180248532475,-0.09921131784298783,-0.1349325405761661,0.0,0.0
0.08016032064128256,1.1450164381699182,-0.008338194404999756,-0.11193514450886297,-0.12966710117691077,-4.050654132644515,0.0,0.0
0.1002004008016032,1.1433021960774759,-0.08571210462211062,-0.11287963147363594,-0.04722434823864878,-0.4231431411715465,0.0,0.0
0.12024048096192384,1.1414550322529033,-0.09235819122863037,-0.11428803839540717,-0.07042034608856118,-2.0436918542996776,0.0,0.0
0.1402805611222445,1.1388435570415962,-0.13057376056535622,-0.11522830179138631,-0.04701316979895654,-0.8271253366060543,0.0,0.0
0.16032064128256512,1.1359423281879597,-0.1450614426818298,-0.11641270841727462,-0.05922033129441529,-1.1666506657070745,0.0,0.0
0.18036072144288576,1.132619317498382,-0.16615053447887831,-0.1176516520388038,-0.06194718107645886,-1.173405828967869,0.0,0.0
0.2004008016032064,1.128872244694154,-0.187353640211402,-0.11894906010985151,-0.06487040355238571,-1.4309526229471032,0.0,0.0
0.22044088176352705,1.1246010813034628,-0.2135581695345553,-0.12016371124461689,-0.060732556738268564,-1.7573016685346312,0.0,0.0
0.24048096192384769,1.1196789611260234,-0.2461060088719709,-0.1211139969469706,-0.0475142851176855,-1.9670277754765237,0.0,0.0
0.2605210420841683,1.1140244091408642,-0.2827275992579634,-0.12168433091189557,-0.02851669824624832,-2.0671810197245772,0.0,0.0
0.280561122244489,1.1075985542438642,-0.32129274484999426,-0.12182027641286337,-0.006797275048390221,-2.1432311484149875,0.0,0.0
0.3006012024048096,1.1003717931398955,-0.36133805519843865,-0.12147859715567796,0.017083962859270514,-2.1391174544501634,0.0,0.0
0.32064128256513025,1.0923456290309508,-0.4013082054472389,-0.12065948716723486,0.040955499422155026,-2.157768174453412,0.0,0.0
0.3406813627254509,1.0835125492111513,-0.4416539909899815,-0.11934686963396907,0.06563087666328991,-2.148080640375185,0.0,0.0
0.3607214428857715,1.073875940560501,-0.48183043253251656,-0.11753793760997874,0.09044660119951581,-2.1124541954440574,0.0,0.0
0.3807615230460922,1.0634491543411972,-0.521339310965181,-0.11524175451159079,0.11480915491939779,-2.0667252642951497,0.0,0.0
0.4008016032064128,1.052249336718205,-0.559990881149611,-0.11247013534918057,0.1385809581205109,-2.0110820603209647,0.0,0.0
