time,x,x_dot,theta,theta_dot,u,x_ref,theta_ref
0.0,0.02412269819357782,0.013018326356897661,0.00476638387682074,0.09443727442724259,1.8823461188379742,0.0,0.0
0.02004008016032064,0.025116238655169897,0.04967702307960386,0.00558407659513141,0.04088463591553349,1.4529067700074485,0.0,0.0
0.04008016032064128,0.026675139535933465,0.07794504403817834,0.005587085283672878,0.00015043442707342314,1.3996101800467915,0.0,0.0
0.06012024048096192,0.02877860211875611,0.1051731291411322,0.00480660573887429,-0.03902397723992941,0.8868687947853233,0.0,0.0
0.08016032064128256,0.031226765854707073,0.12240818679754811,0.0035376484687082025,-0.06344786350830439,0.5127704853519289,0.0,0.0
0.1002004008016032,0.03387401208403961,0.13236231146662683,0.001991044186090158,-0.07733021413090223,0.11161186777773335,0.0,0.0
0.12024048096192384,0.036564241688065345,0.13451148020128684,0.00039170526046107047,-0.07996694628145437,0.32124573449299854,0.0,0.0
0.1402805611222445,0.03937971752213963,0.14077379170371418,-0.001393083862582161,-0.08923945615216157,0.09613121748915113,0.0,0.0
0.16032064128256512,0.042233105350254506,0.14266939140574358,-0.0032428916153238807,-0.092490387637086,0.07595239903952382,0.0,0.0
0.18036072144288576,0.0451170607458659,0.14419776978056967,-0.005157578098286688,-0.09573432414814036,0.04111957898164123,0.0,0.0
0.2004008016032064,0.04801853944328391,0.1450739348709007,-0.007128840249337001,-0.09856310755251563,-0.09571779038913072,0.0,0.0
0.22044088176352705,0.05088470866394588,0.14330846103309844,-0.009089063655915726,-0.09801117032893623,-0.3137313957391141,0.0,0.0
0.24048096192384769,0.053631055854494916,0.13731735952745208,-0.010923083277069784,-0.09170098105770293,-0.39110426972748175,0.0,0.0
0.2605210420841683,0.05622791418666447,0.1298429166084779,-0.01259720937349984,-0.08370630482150282,-0.4704703239884059,0.0,0.0
0.280561122244489,0.058644793544887705,0.1208439679111616,-0.01407558040831102,-0.07391855174055899,-0.46533265835026616,0.0,0.0
0.3006012024048096,0.0608841230904862,0.11196647727992494,-0.015370529424819071,-0.0647474508254026,-0.44236816986480554,0.0,0.0
0.32064128256513025,0.06295523576190126,0.10355563357075286,-0.016503659227152266,-0.05665649011665976,-0.463605486833542,0.0,0.0
