trajectory,time,x1,x2,x2_dot,x2_dot_nominal,residual,mu
0,5.3,1.5162723544924408,-0.2505725614279465,-3.0112240094211247,-1.451169501010384,-1.5600545084107407,0.2
0,5.32,1.488788181441967,-0.37422845306141783,-2.6223079950004387,-1.3977391286173884,-1.2245688663830503,0.2
0,5.34,1.4885639463168914,-0.3554648812279705,-0.9347352302029517,-1.4021274975126732,0.4673922673097215,0.2
0,5.36,1.4572406828786058,-0.4116178622695392,-1.3621703032675967,-1.3647459994734594,0.002575696205862732,0.2
0,5.38,1.4969111846230807,-0.409951693358677,-2.064169562960778,-1.395182238088137,-0.6689873248726412,0.2
0,5.4,1.4755751060946058,-0.49418464478797425,-2.66618090645453,-1.3592122257241774,-1.3069686807303524,0.2
0,5.42,1.45690575372085,-0.516598929616861,-0.9391730135129492,-1.3409216095895482,0.40174859607659896,0.2
0,5.44,1.4693498491235972,-0.5317515653284919,-0.5205544095461487,-1.34609100835454,0.8255365988083914,0.2
0,5.46,1.4695895215963533,-0.5374211059987074,-1.2606259468377257,-1.3449407837527998,0.08431483691507413,0.2
0,5.48,1.5017193644022464,-0.5821766032020027,-0.9679812267643335,-1.3555742851576071,0.3875930583932736,0.2
0,5.5,1.399960574905242,-0.5761403550692831,-0.2736791793389184,-1.289354346610168,1.0156751672712496,0.2
0,5.5200000000000005,1.454587002565994,-0.5931237703755605,-1.3389530830287928,-1.3222227323142017,-0.016730350714591058,0.2
0,5.54,1.4372591340971623,-0.6296984783904339,-0.9174812759889637,-1.303043460109582,0.38556218412061827,0.2
0,5.5600000000000005,1.3802756713229651,-0.6298230214151175,-1.3879402553432048,-1.2662574331084169,-0.12168282223478788,0.2
0,5.58,1.3911557761439084,-0.6852160886041597,-3.031156497581911,-1.2629772820782574,-1.7681792155036535,0.2
0,5.6000000000000005,1.3604648562882495,-0.7510692813183945,-0.6525757807413086,-1.2326531997792975,0.5800774190379889,0.2
0,5.62,1.3618892482281555,-0.7113191198338168,-0.848709272099196,-1.2402903366471594,0.3915810645479634,0.2
0,5.64,1.379827359675239,-0.7850176522023615,-1.5007006557534197,-1.237908172253171,-0.26279248350024864,0.2
0,5.66,1.3416062311877148,-0.7713471460639497,0.15740536429677476,-1.2182049917465751,1.37561035604335,0.2
0,5.68,1.3230675119458466,-0.7787214376304896,-1.4750049162343366,-1.2061802340894663,-0.2688246821448703,0.2
0,5.7,1.283004388691371,-0.8303473427133252,-3.0973300958744474,-1.175706861655177,-1.9216232342192705,0.2
0,5.72,1.2395985314143567,-0.9026146414654667,-2.0253630322692757,-1.1427291122938923,-0.8826339199753834,0.2
0,5.74,1.253958551652011,-0.9113618640040935,0.6082023036065394,-1.1496236492133913,1.7578259528199307,0.2
0,5.76,1.271342787273807,-0.878286549321207,-0.6731299797529147,-1.16308299451764,0.4899530147647253,0.2
0,5.78,1.1845473259795645,-0.9382870631942142,-1.906106708772846,-1.1088927957980423,-0.7972139129748037,0.2
0,5.8,1.1774444944031472,-0.9545308176721228,-0.5370656990402942,-1.1036830228745076,0.5666173238342134,0.2
0,5.82,1.1876246099825642,-0.9597696911558253,-0.7195443381195048,-1.1088366910042164,0.38929235288471165,0.2
0,5.84,1.1400534910342726,-0.9833125911969022,-1.3930588216081716,-1.0811094151332181,-0.3119494064749535,0.2
0,5.86,1.1246193088385854,-1.0154920440201527,-1.646722966683999,-1.070845229546364,-0.5758777371376351,0.2
0,5.88,1.113170449108198,-1.049181509864262,-1.4388388119806699,-1.0629884229962296,-0.37585038898444023,0.2
0,5.9,1.0685184352661363,-1.073045596499379,-0.39062053898866367,-1.038101531433079,0.6474809924444154,0.2
0,5.92,1.0567797326491257,-1.06480633142381,-0.5038448470292245,-1.0319093911932302,0.5280645441640057,0.2
0,5.94,1.076772910320595,-1.0931993903805497,-1.7302045322162698,-1.0419129899366097,-0.68829154227966,0.2
0,5.96,1.0041430598718046,-1.1340145127124603,-0.6907493267900549,-1.0022598508037683,0.3115105240137135,0.2
0,5.98,0.9741114446086891,-1.1208293634521496,-0.9287057807139867,-0.9855678659866621,0.056862085272675444,0.2
0,6.0,0.9751346714485152,-1.171162743941017,-2.2051429797582074,-0.98663838764536,-1.2185045921128475,0.2
0,6.0200000000000005,0.9856126486122088,-1.2090350826424774,-1.3777633066591726,-0.9925205205857008,-0.38524278607347173,0.2
0,6.04,0.9384259706523941,-1.226273276207385,-1.050831650948897,-0.967698756374297,-0.08313289457460005,0.2
0,6.0600000000000005,0.9073819657549599,-1.2510683486804337,-0.6544756131856211,-0.9515842042720738,0.2971085910864527,0.2
0,6.08,0.8953706537353613,-1.2524523007348107,0.4372536194234087,-0.9450457656774145,1.3822993851008232,0.2
0,6.1000000000000005,0.8255074553000642,-1.2335782039034964,-1.265197306006936,-0.9040956242292251,-0.36110168177771085,0.2
0,6.12,0.8560351178438355,-1.3030601929750842,-1.57203084417986,-0.9256716649540123,-0.6463591792258477,0.2
0,6.140000000000001,0.827405237354602,-1.2964594376706875,-0.8122062361547719,-0.9091860473085056,0.09697981115373366,0.2
0,6.16,0.781378815936623,-1.3355484424212731,-1.1713661451517936,-0.885403921787229,-0.28596222336456456,0.2
0,6.18,0.7901978792291635,-1.3433140834767583,-1.4098211968507854,-0.8911042242952394,-0.518716972555546,0.2
0,6.2,0.7099525261266495,-1.3919412902953066,-0.836883513882519,-0.8480240296305609,0.011140515748041868,0.2
0,6.22,0.7390856500332544,-1.376789424032062,-0.0239362000434582,-0.8640299516503764,0.8400937516069182,0.2
0,6.24,0.6871620686116561,-1.3928987382970461,-0.35565587144101585,-0.8341987692595028,0.4785428978184869,0.2
0,6.26,0.6469675497152819,-1.3910156588897034,-0.554680720085365,-0.8087240283452982,0.25404330825993326,0.2
0,6.28,0.6266420871602443,-1.4150859671004619,-1.8856743871630286,-0.798524002634529,-1.0871503845284995,0.2
0,6.3,0.5958969487632813,-1.4664426343762231,-0.24418394854002656,-0.7850407218659432,0.5408567733259166,0.2
0,6.32,0.6002135664740899,-1.4248533250420587,0.11538503807131661,-0.7825217468656054,0.897906784936922,0.2
0,6.34,0.5136119981510358,-1.461827232853367,-1.3009822561802125,-0.7288522337924306,-0.5721300223877819,0.2
0,6.36,0.4919893633994354,-1.4768926152892663,-0.8663287146702814,-0.7158704711725854,-0.150458243497696,0.2
0,6.38,0.507190559952359,-1.4964803814401781,-1.1580103964465849,-0.7294950359383812,-0.4285153605082037,0.2
0,6.4,0.43633898206055777,-1.52321303114713,-0.5492644469767853,-0.6829801623841081,0.13371571540732274,0.2
0,6.42,0.44340528378419475,-1.518450959319251,-0.050438274917937065,-0.6873874797931195,0.6369492048751825,0.2
0,6.44,0.4327692119638235,-1.5252305621438478,-1.8798274567617952,-0.6806834848318664,-1.1991439719299288,0.2
0,6.46,0.3493579391380684,-1.5936440575897204,-1.267282727209981,-0.6291855901584256,-0.6380971370515554,0.2
0,6.48,0.3452907267456151,-1.5759218712322431,0.3184429689504711,-0.6228970277634522,0.9413399967139233,0.2
0,6.5,0.2680137967902317,-1.5809063388317004,-0.09636677250814074,-0.5614833229347047,0.46511655042656397,0.2
0,6.5200000000000005,0.2840809068273132,-1.5797765421325685,0.33428184559497964,-0.5745380020783455,0.9088198476733251,0.2
0,6.54,0.23832335743337343,-1.5675350650079016,-1.18955414481821,-0.534023791994409,-0.6555303528238011,0.2
0,6.5600000000000005,0.21306951235906368,-1.6273587079253002,-1.5789779398359443,-0.5237652869720328,-1.0552126528639114,0.2
0,6.58,0.15280279010614695,-1.6306941826013421,-0.333387028732993,-0.4713267111666363,0.13793968243364335,0.2
0,6.6000000000000005,0.09491863087806635,-1.6406941890746203,-0.6572576620731141,-0.42010108657925516,-0.23715657549385893,0.2
0,6.62,0.11634830239233869,-1.6569844890842664,-0.3350468385006664,-0.4432591044398017,0.1082122659391353,0.2
0,6.640000000000001,0.019333662712281992,-1.654096062614646,0.5746917056458898,-0.3500292181517634,0.9247209237976532,0.2
0,6.66,0.02998019602163502,-1.6339968208584315,-0.8181038099216664,-0.3564858289530492,-0.4616179809686172,0.2
0,6.68,0.028295441363111483,-1.686820215011512,-0.5581008959261311,-0.3653893799162846,-0.19271151600984648,0.2
0,6.7,-0.023714538725167836,-1.6563208566954732,-0.714955226628966,-0.30736333648558206,-0.407591890143384,0.2
0,6.72,-0.01319741508709954,-1.7154184240766666,-0.8932515955971851,-0.32982651423731324,-0.5634250813598719,0.2
0,6.74,-0.06977445908785257,-1.692050920519357,0.6186279456928929,-0.26698818344724706,0.88561612914014,0.2
0,6.76,-0.14533392355696437,-1.69067330624895,1.1953705422429408,-0.185658674509006,1.381029216751947,0.2
0,6.78,-0.1619616124797501,-1.6442360988296374,-0.13026370558961986,-0.15825943042194635,0.027995724832326485,0.2
0,6.8,-0.19754581906726632,-1.6958838544725305,-2.54830796175046,-0.12839479859397684,-2.419913163156483,0.2
0,6.82,-0.26967738702469357,-1.7461684172996557,-1.1637515098616191,-0.054157964914627044,-1.109593544946992,0.2
0,6.84,-0.28742363599937576,-1.7424339148669978,1.351197789915588,-0.03227383609751655,1.3834716260131046,0.2
0,6.86,-0.31173740270563943,-1.6921205057030297,1.628174259754445,0.006201426189227144,1.621972833565218,0.2
0,6.88,-0.38242715072259315,-1.6773069444768183,0.2504802477845445,0.09602716627497027,0.1544530815095742,0.2
0,6.9,-0.36412039640938937,-1.6821012957916488,-0.19928571067904954,0.07230396754504159,-0.27158967822409114,0.2
0,6.92,-0.4052875329989033,-1.6852783729039804,0.614473905122999,0.12359594415679293,0.4908779609662061,0.2
0,6.94,-0.47458684523238326,-1.6575223395867273,-0.27553470183533335,0.21774801495682528,-0.4932827167921586,0.2
0,6.96,-0.4562973184722244,-1.6962997609773909,0.04361215590769518,0.1876737455310737,-0.1440615896233785,0.2
0,6.98,-0.4820617463061536,-1.655777853350416,-0.4272938136269673,0.22786127521744665,-0.655155088844414,0.2
0,7.0,-0.5277395873026601,-1.713391513522465,-0.8242164865745139,0.28050030068111753,-1.1047167872556314,0.2
0,7.0200000000000005,-0.5748579509435547,-1.688746512813393,0.23694269817709568,0.34872184484053936,-0.11177914666344368,0.2
0,7.04,-0.5851776326931051,-1.7039138055953793,0.7861597103516473,0.36109008771760776,0.4250696226340396,0.2
0,7.0600000000000005,-0.6160147660191372,-1.6573001243993244,1.539173570129499,0.4103352662454833,1.1288383038840157,0.2
0,7.08,-0.6582232052285774,-1.6423468627901978,0.728403876753859,0.4720657464183889,0.2563381303354701,0.2
0,7.1000000000000005,-0.7192251096348253,-1.6281639693291703,0.5997713704569918,0.5620371968479501,0.03773417360904174,0.2
0,7.12,-0.7241916174556654,-1.618356007971918,-0.07178478644608788,0.5702709099960078,-0.6420556964420957,0.2
0,7.140000000000001,-0.7334933890043588,-1.6310353607870147,0.4688967695180679,0.5827898161252194,-0.1138930466071515,0.2
0,7.16,-0.8103282233185825,-1.5996001371911974,0.31762929273552487,0.700477868792932,-0.3828485760574071,0.2
0,7.18,-0.7747355915744243,-1.618330189077594,1.6921396933587047,0.6453388413073515,1.0468008520513532,0.2
0,7.2,-0.8718168532371037,-1.5319145494568442,1.5147944171182104,0.7983047550389553,0.7164896620792551,0.2
0,7.22,-0.8890590523278427,-1.5577384123928606,-0.3414959689170445,0.8237667578608825,-1.165262726777927,0.2
0,7.24,-0.9375561508681118,-1.5455743882135242,2.0462901875195953,0.9001568166320412,1.1461333708875543,0.2
0,7.26,-0.9456989277925912,-1.4758868048920792,0.43984382106039277,0.9145123952760001,-0.4746685742156074,0.2
0,7.28,-1.0250148783181978,-1.527980635371114,-0.7387731361561123,1.0404950031696367,-1.779268139325749,0.2
0,7.3,-1.0249107893362845,-1.5054377303383268,1.095996743013437,1.0400982853015448,0.05589845771189217,0.2
0,7.32,-1.0679645515424498,-1.4841407656505767,1.7124948245359874,1.1096832389152143,0.6028115856207732,0.2
0,7.34,-1.0662605828508243,-1.4369379373568885,2.052747244790055,1.105607286048884,0.9471399587411711,0.2
0,7.36,-1.0733252703532694,-1.402030875858975,1.6486558580223374,1.1159546180754405,0.5327012399468969,0.2
0,7.38,-1.1101175330561124,-1.3709917030359948,2.527404577839384,1.173830516457899,1.353574061381485,0.2
0,7.4,-1.2131579274599438,-1.300934692745398,-0.6331812199875486,1.3359016769330065,-1.9690828969205552,0.2
0,7.42,-1.1299094597323904,-1.3963189518354895,0.05286049236618595,1.2071804623369276,-1.1543199699707416,0.2
0,7.44,-1.2001482175606415,-1.2988202730507419,2.381971700178461,1.3145368111225593,1.0674348890559018,0.2
0,7.46,-1.2529640993917035,-1.3010400838283465,0.6196816252052031,1.4012616010406858,-0.7815799758354827,0.2
0,7.48,-1.2550891563931126,-1.2740330080425324,1.3664405853111603,1.4016663457786938,-0.03522576046753345,0.2
0,7.5,-1.2795156331017818,-1.2463824604159,1.2405942717409744,1.438344706450715,-0.19775043470974074,0.2
0,7.5200000000000005,-1.3249175871028134,-1.2244092371728936,2.9171487231131685,1.5099029539641105,1.407245769149058,0.2
0,7.54,-1.3270336768415119,-1.1296965114913762,2.604705439622002,1.4989776385354672,1.1057278010865348,0.2
0,7.5600000000000005,-1.3702997187090318,-1.1202210195880171,0.5037168350902697,1.5669480929069675,-1.0632312578166978,0.2
0,7.58,-1.3877368249956066,-1.1095478380877655,1.8901937378660385,1.5931836974651645,0.297010040400874,0.2
0,7.6000000000000005,-1.4166712071202918,-1.0446132700733732,0.6410577197626743,1.627047400613526,-0.9859896808508517,0.2
0,7.62,-1.4565776908309411,-1.083905529297254,-0.04809973087395747,1.6997234046636907,-1.7478231355376481,0.2
0,7.640000000000001,-1.4377111316337303,-1.0465372593083282,1.2376207163643294,1.6610449661455498,-0.4234242497812204,0.2
0,7.66,-1.4466599680490506,-1.0344007006426796,2.07207998987413,1.6727437702506738,0.399336219623456,0.2
0,7.68,-1.4676854634375245,-0.9636540597133648,3.1622826956204797,1.6901162129138418,1.4721664827066379,0.2
0,7.7,-1.4786452154420082,-0.9079093928178611,2.222349572986545,1.6940724441646817,0.5282771288218631,0.2
0,7.72,-1.5089329264062012,-0.8747600767939018,1.7326184449824567,1.7323254067145688,0.00029303826788784626,0.2
0,7.74,-1.5475621351330577,-0.8386046550185626,0.812036708071016,1.7815242066703554,-0.9694874985993394,0.2
0,7.76,-1.5297522300553426,-0.8422786084710593,2.1832446089374073,1.755506798526184,0.4277378104112233,0.2
0,7.78,-1.600472231166031,-0.7512748706610621,2.8211574878500656,1.83509708058072,0.9860604072693455,0.2
0,7.8,-1.6041261465028747,-0.7294323089570535,1.7590307796431048,1.833637747152122,-0.07460696750901707,0.2
0,7.82,-1.6200685947156899,-0.6809136394753367,0.4819646125121331,1.841314084735435,-1.359349472223302,0.2
