time,x,x_dot,z,z_dot,theta,theta_dot,u1,u2,x_ref,z_ref,theta_ref
0.0,-0.2246002554288109,0.019154698005868,1.0138005450540102,0.0388983808014805,0.060998699901355986,0.07262336103518738,0.06626721288639374,0.06519880276447663,0,1,0
0.02004008016032064,-0.22409875110043503,0.025075216418792918,1.0126018856717887,-0.05993296911107268,0.06159519266433627,0.029824638149013954,0.10060636131348982,0.10577767541999564,0,1,0
0.04008016032064128,-0.2234112836356567,0.03437337323891601,1.0105361022512287,-0.10328917102799853,0.06632824455018825,0.23665259429259997,0.06324706493146764,0.06556849501607229,0,1,0
0.06012024048096192,-0.22260695337672343,0.04021651294666466,1.0064569110066417,-0.20395956222934664,0.0729137371894861,0.3292746319648904,0.10133688531512304,0.1026519392934192,0,1,0
0.08016032064128256,-0.22160309958019114,0.050192689826614664,1.0014770729477815,-0.24899190294300266,0.08054424705613665,0.3815254933325306,0.12175451790488016,0.12147436089335596,0,1,0
0.1002004008016032,-0.2203377489015528,0.06326753393191666,0.9961760471474209,-0.2650512900180291,0.08794220444341948,0.3698978693641396,0.14258436496407734,0.14134554484786452,0,1,0
0.12024048096192384,-0.21873525372120017,0.08012475901763133,0.9911531500419047,-0.25114485527580993,0.09434102530107734,0.3199410428828929,0.1549531888073141,0.1530554743748993,0,1,0
0.1402805611222445,-0.2167336072332365,0.10008232439818282,0.98676078813548,-0.21961809532124102,0.09921494884052487,0.243696176972377,0.16136795959353398,0.15914481085766535,0,1,0
0.16032064128256512,-0.21428664972299163,0.12234787551224391,0.98318001054936,-0.17903887930599785,0.10230552517176132,0.15452881656182219,0.16262671346697213,0.16030875083293228,0,1,0
0.18036072144288576,-0.21136818558746637,0.14592320677626297,0.9804434201552592,-0.13682951970504073,0.10353888572443357,0.061668027633612815,0.1603477495445965,0.15809636064861637,0,1,0
0.2004008016032064,-0.20797071895236008,0.16987333175531488,0.9784824803559109,-0.09804698996741429,0.10297008899467826,-0.028439836487765907,0.15590930455358554,0.153823663141727,0,1,0
0.22044088176352705,-0.20410224949080263,0.19342347307787217,0.9771674797416249,-0.06575003071429933,0.10073324738390499,-0.1118420805386631,0.15045323078022746,0.14858719132074372,0,1,0
0.24048096192384769,-0.1997821317343119,0.21600588782453722,0.9763405087644041,-0.04134854886103529,0.09700556755186479,-0.18638399160201113,0.14482199544666702,0.14319808856684108,0,1,0
0.2605210420841683,-0.19503713155276373,0.2372500090774079,0.9758396785285984,-0.02504151179028356,0.09198230920967924,-0.2511629171092773,0.1395848697595406,0.13820579790663787,0,1,0
0.280561122244489,-0.1898982404025885,0.25694455750876205,0.9755154138174021,-0.016213235559811835,0.08586083523599516,-0.30607369868420436,0.13508457460080447,0.13394160235079072,0,1,0
0.3006012024048096,-0.1843984333228522,0.27499035398681426,0.9752401997223732,-0.01376070475144767,0.07883139667101227,-0.3514719282491445,0.13149015966397834,0.13056875983762833,0,1,0
0.32064128256513025,-0.1785713047494965,0.2913564286677835,0.97491331905235,-0.01634403350116152,0.07107245652747232,-0.38794700717699826,0.12884574971631765,0.12812912916184682,0,1,0
0.3406813627254509,-0.17245039506681067,0.30604548413429206,0.974461988365816,-0.02256653432670352,0.06274885239483063,-0.41618020663208416,0.12711117259115093,0.1265822832599123,0,1,0
0.3607214428857715,-0.1660689893751265,0.3190702845842079,0.9738400626629371,-0.03109628514394363,0.05401158163272492,-0.4368635381052857,0.12618889025666458,0.1258314301216906,0,1,0
0.3807615230460922,-0.1594601978602207,0.33043957574529087,0.9730250803501431,-0.04074911563969737,0.04499839709035899,-0.4506592271182962,0.12597101893588378,0.12576978120368318,0,1,0
0.4008016032064128,-0.15265711574897584,0.34015410556224257,0.972015021820827,-0.05050292646580652,0.035834688948631926,-0.4581854070863527,0.1263112459472331,0.12625217246668022,0,1,0
0.42084168336673344,-0.14569303487368984,0.3482040437642996,0.9708239419422674,-0.05955399392797995,0.026634413914843363,-0.46001375168942843,0.12707687132957593,0.1271468231336124,0,1,0
0.4408817635270541,-0.13860155888868303,0.35457379925034016,0.9694780105651287,-0.06729656885693637,0.017500843978085517,-0.45667849683789224,0.12814108161142926,0.12832764109535327,0,1,0
0.4609218436873747,-0.13141661708876096,0.3592470899961035,0.9680117335661471,-0.07331384994907919,0.008527159142939665,-0.4486842417572927,0.12938861710034483,0.12967986580634028,0,1,0
0.48096192384769537,-0.12417236502489705,0.3622126031931951,0.9664645235342494,-0.07736050159488525,-0.00020313608028646487,-0.43651476116130655,0.13071866948695593,0.13110301445145048,0,1,0
0.501002004008016,-0.11690297979021824,0.36346926173394023,0.9648777084599345,-0.07934075371574326,-0.008615934091311065,-0.4206399005512299,0.13204645878121118,0.13251252056733587,0,1,0
0.5210420841683366,-0.10964236976561788,0.36303050123001845,0.963292027315176,-0.07928405723791998,-0.016646334622588962,-0.40152002656389474,0.13330358196042463,0.13384014598854166,0,1,0
0.5410821643286573,-0.10242382531913118,0.36092722232433505,0.9617456240518385,-0.07732016316687708,-0.024238493958400567,-0.3796079667905802,0.13443761852925346,0.13503364155169587,0,1,0
0.561122244488978,-0.09527963916976591,0.35720930746826335,0.9602725282663985,-0.07365478927199592,-0.03134546925569308,-0.35534876486462563,0.1354112028086719,0.1360558626793332,0,1,0
0.5811623246492986,-0.08824072413127812,0.35194575192438926,0.9589015937438176,-0.06854672612904988,-0.03792902373689647,-0.32917772406016893,0.13620072295598512,0.1368834981929997,0,1,0
